article_id,entities
419614,"Trump (ORG); John Eastman (PERSON); Trump (ORG); Donald Trump (PERSON); 2020 (DATE); U.S (GPE); David Carter (PERSON); Trump (ORG); John Eastman (PERSON); Jan. 6 (DATE); House (ORG); U.S (GPE); Capitol (FAC); Court (ORG); Trump (PERSON); the Joint Session of Congress (LOC); January 6, 2021 (DATE); Carter (PERSON); Eastman (PERSON); Eastman (PERSON); ten (CARDINAL); Eastman (PERSON); Monday (DATE); afternoon (TIME); Eastman (PERSON); Carter (PERSON); Clinton (PERSON); Eastman (PERSON); eleventh (ORDINAL); Eastman (PERSON); Trump (PERSON); Rudy Giuliani (PERSON); Carter (PERSON); Pence (PERSON); January 6 (DATE); first (ORDINAL); Trump (PERSON); Eastman (PERSON); Carter (PERSON); the Joint Session of Congress (LOC); January 6, 2021 (DATE); the United States (GPE); Court (ORG)"
419795,"House (ORG); Capitol (FAC); 1 year later (DATE); House (ORG); Jan. 6 (DATE); Capitol (ORG); Monday (DATE); Trump White House (ORG); Congress (ORG); 2020 (DATE); 34 (CARDINAL); Sunday (DATE); Peter Navarro (PERSON); Dan Scavino (PERSON); Trump (ORG); Monday (DATE); night (TIME); House (ORG); Bennie Thompson (PERSON); Miss. (GPE); Monday (DATE); House (ORG); the Justice Department (ORG); 100,000 (MONEY); up to one year (DATE); The Select Committee’s (ORG); Joe Biden (PERSON); Donald Trump’s (PERSON); Navarro (ORG); The Supreme Court (ORG); 2020 (DATE); Donald Trump (PERSON); JFK (PERSON); Nixon (PERSON); 1960 (DATE); Navarro (ORG); The Justice Department (ORG); Trump (ORG); Steve Bannon (PERSON); Bannon (PERSON); this summer (DATE); DOJ (ORG); House (ORG); Trump (ORG); Mark Meadows (PERSON); Monday (DATE); The Department of Justice (ORG); Adam Schiff (PERSON); Monday (DATE); Congressional (NORP); Navarro (ORG); Donald Trump (PERSON); the White House's (ORG); West Wing (LOC); Trump (ORG); Trump (ORG); Republican (NORP); Congress (ORG); Jan. 6 (DATE); Navarro (ORG); Trump (ORG); Steve Bannon (PERSON); Congress (ORG); Navarro (PERSON); the ""Green Bay Sweep"" (ORG); In Trump Time (WORK_OF_ART); Navarro (ORG); Bannon (GPE); Jan. 6 (DATE); Trump (ORG); Trump (ORG); Roger Stone (PERSON); Jan. 6 (DATE); hundreds (CARDINAL); Navarro (ORG); Trump (ORG); Joe Biden (PERSON); Committee (ORG); Trump (PERSON); Navarro (ORG); Sunday (DATE); Committee (ORG); Trump (PERSON); Liz Cheney (PERSON); Monday (DATE); Navarro (ORG); Jan. 6 (DATE); The Supreme Court (ORG); Trump (ORG); Trump White House (ORG); Navarro (ORG); Scavino (PERSON); Navarro (PERSON); American (NORP); Thompson (ORG); Scavino (PERSON); Trump (ORG); Trump (ORG); Jan. 6 (DATE); Scavino (PERSON); Trump (ORG); Twitter (PRODUCT); Adam Kinzinger (PERSON); Scavino (PERSON); Trump (PERSON); Jan. 6 (DATE); Monday (DATE); Scavino (PERSON); Trump (ORG); Jan. 6 (DATE); the White House (FAC); Capitol (FAC); Trump (ORG); Scavino (PERSON); Jan. 6 (DATE); Washington (GPE); the Select Committee's (ORG); three (CARDINAL); Scavino (PERSON); one (CARDINAL); U.S. Marshals (ORG); Trump (ORG); Mar-a-Lago Club (FAC); Palm Beach (GPE); Florida (GPE); half a dozen (CARDINAL); last year (DATE); Scavino (PERSON); Scavino (PERSON); Verizon (ORG); January (DATE); Scavino (PERSON); ABC News (ORG)"
422893,Supreme Court (ORG); Clarence Thomas (PERSON); Virginia Thomas (PERSON); Jan. 6 (DATE); U.S. (GPE); Capitol (FAC); Supreme Court (ORG); Clarence Thomas (PERSON); Thomas (PERSON); Mark Meadows (PERSON); 2020 (DATE); Thomas (PERSON); Mark (PERSON); Thomas (PERSON); Meadows (PERSON); Nov. 10 (DATE); Joe Biden (PERSON); America (GPE); Biden (PERSON); Left (LOC); Heist (NORP); Thomas (PERSON); late November (DATE); Trump (ORG); thousands (CARDINAL); Meadows (PERSON); last year (DATE); ABC News (ORG); the King of Kings (WORK_OF_ART); one (CARDINAL); DC (GPE); America (GPE); Thomas (PERSON)
425465,Seven (CARDINAL); Moscow (GPE); Russian (NORP); Ukrainian (NORP); Russia (GPE); Seven (CARDINAL); Monday (DATE); Moscow (GPE); Russian (NORP); German (NORP); Robert Habeck (PERSON); one (CARDINAL); France (GPE); Germany (GPE); Italy (GPE); Japan (GPE); the United States (GPE); the United Kingdom (GPE); Canada (GPE); the European Union (ORG); G-7 (ORG); Russian (NORP); Vladimir (PERSON); Putin (PERSON); Habeck (PERSON); Putin (PERSON); last week (DATE); Russia (GPE); Russian (NORP); Russia (GPE); Europe (LOC); Russia (GPE); Putin (PERSON); Ukraine (GPE); Feb. 24 (DATE); Western (NORP); Moscow (GPE); earlier Monday (DATE); Russia (GPE); European (NORP); Kremlin (ORG); Dmitry Peskov (PERSON); Europe (LOC); Peskov (PERSON); Russia (GPE); Germany (GPE); Putin (PERSON); Habeck (PERSON); Russia (GPE); European (NORP); Russia (GPE); Europe (LOC); 40% (PERCENT); 25% (PERCENT); Russia (GPE); Russia (GPE); Europe (LOC); Europe (LOC); Europe (LOC); U.S. (GPE); Russian (NORP); Putin (PERSON); Germany (GPE); BDEW (ORG); Monday (DATE); German (NORP); Olaf Scholz (ORG); Russian (NORP); Robin Brooks (PERSON); the Institute of International Finance (ORG); Russia (GPE); Putin (PERSON); Brooks (ORG); Putin (PERSON); Western Europe (LOC); AP (ORG); Paul Wiseman (PERSON); Washington (GPE)
425589,"Defense (ORG); Russian (NORP); Ukraine (GPE); Ukraine (GPE); Pentagon (ORG); daily (DATE); Russian (NORP); Ukraine (GPE); Ukraine (GPE); U.S. (GPE); Friday (DATE); Day 33 (DATE); Ukraine (GPE); Sumy The (ORG); U.S. (GPE); Ukrainian (NORP); Trostyanets (NORP); Sumy (ORG); Ukraine (GPE); Russian (NORP); Ukrainians (NORP); Ukraine (GPE); this weekend (DATE); Russian (NORP); Ukrainians (NORP); Last Friday (DATE); Russian (NORP); Donbas (GPE); Ukraine (GPE); Monday (DATE); Russian (NORP); Russian (NORP); 15-20 miles (QUANTITY); about 35 miles (QUANTITY); Russia (GPE); more than 1,370 (CARDINAL); Ukraine (GPE); Ukrainians (NORP); Russians (NORP); Kherson (PERSON); Friday (DATE); Kherson (PERSON); Russia (GPE); Russian (NORP); Russia (GPE); Donbas (PERSON); US (GPE); Russian (NORP); Ukraine (GPE); Russian (NORP); Izyum (GPE); Donbas (PERSON); U.S. (GPE); Ukrainian (NORP); Mariupol (GPE); Ukrainians (NORP); Mariupol (GPE); Russians (NORP); Russian (NORP); Mariupol (ORG); Mariupol the Ukrainians (ORG); Russians (NORP); Ukrainians (NORP); US (GPE); Europe (LOC); last week's (DATE); NATO (ORG); Brussels (GPE); Europe (LOC); Russia (GPE); Ukraine (GPE); an additional 6,000 (CARDINAL); American (NORP); Europe (LOC); NATO (ORG); Russia (GPE); Pentagon (ORG); Defense (ORG); Lloyd Austin (PERSON); Europe (LOC); recent months (DATE); Austin (PERSON); U.S. (GPE); Tod Wolters (PERSON); U.S. European Command (ORG); NATO (ORG); Mark Milley (PERSON); the Joint Chiefs of Staff (ORG); six (CARDINAL); this morning (TIME); Monday (DATE); Pentagon (ORG); six (CARDINAL); U.S. Navy (ORG); EA-18 Growler (PRODUCT); Germany (GPE); NATO (ORG); Russia (GPE); Russian (NORP); Ukraine (GPE); Pentagon (ORG); John Kirby (PERSON); NATO (ORG); Eastern (ORG); NATO (ORG); Kirby (PERSON)"
429128,"Ukrainian (NORP); Russia (GPE); Ukraine (GPE); Ukrainian (NORP); Russia (GPE); Ukraine (GPE); Ukrainian (NORP); Russia (GPE); Ukraine (GPE); Ukrainian (NORP); Ukraine (GPE); Moscow (GPE); eight-year (DATE); Russia (GPE); Ukrainian (NORP); Donbas (PERSON); two (CARDINAL); Russian (NORP); Friday (DATE); first (ORDINAL); Russian (NORP); Donbas (GPE); Vladimir Putin (PERSON); Ukraine (GPE); Russia (GPE); Ukrainian (NORP); Russians (NORP); Makariv (GPE); Kyiv, Associated Press (ORG); Russian (NORP); Russian (NORP); Russian (NORP); Ukrainian (NORP); a few days ago (DATE); Yasnohorodka (GPE); AP (ORG); Ukrainian (NORP); Russian (NORP); U.S. (GPE); British (NORP); Moscow (GPE); Ukrainian (NORP); Kyiv (PERSON); Ukrainian (NORP); Kyrylo Budanov (PERSON); Sunday (DATE); Putin (PERSON); Ukraine (GPE); two (CARDINAL); North (GPE); South Korea (GPE); Budanov (PERSON); Russia (GPE); Ukraine (GPE); Putin (PERSON); Kremlin (ORG); Russian (NORP); Ukraine (GPE); Feb. 24 (DATE); Russian (NORP); Kyiv (PERSON); second (ORDINAL); Kharkiv (ORG); Ukrainian (GPE); Russian (NORP); Russian (NORP); Chernihiv (PERSON); Sumy (PERSON); Mykola Sunhurovskyi (PERSON); Razumkov Center (ORG); Russia (GPE); Ukrainian (NORP); Ukraine (GPE); Russia (GPE); Russian (NORP); Mariupol (ORG); weeks (DATE); thousands (CARDINAL); Mariupol (ORG); Russian (NORP); Ukrainian (NORP); Russian (NORP); Ukrainian (NORP); Mariupol (ORG); the British Ministry of Defense (ORG); Sunday (DATE); U.S. (GPE); Russian (NORP); Donbas (GPE); Putin (PERSON); Ukrainian (NORP); Ukrainian (NORP); Volodymyr Zelenskyy (PERSON); Donbas (PERSON); Russia (GPE); Crimea (GPE); Moscow (GPE); 2014 (DATE); Saturday (DATE); the Institute for the Study of War (ORG); Washington (GPE); Russians (NORP); Donbas (GPE); Mariupol (GPE); Russian (NORP); Russian (NORP); Russian (NORP); Russian (NORP); Ukrainian (NORP); Philips P. O'Brien (PERSON); the University of St. Andrews (ORG); Saturday (DATE); Lviv (GPE); Poland (GPE); Russian (NORP); Ukrainian (NORP); Lviv (GPE); O'Brien (PERSON); the Black Sea (LOC); Russians (NORP); Kherson (PERSON); Mykolaiv (GPE); Russian (NORP); Mykolaiv (GPE); Odesa (PERSON); Black Sea (LOC); Ukraine (GPE); Odesa (ORG); Moscow (GPE); Trans-Dniester (ORG); Moldova (GPE); Russian (NORP); Ukrainian (GPE); Western (NORP); Russian (NORP); Mykolaiv (PERSON); Odesa (GPE); Ukrainian (GPE); Russia (GPE); Mariupol (GPE); Friday (DATE); Russian (NORP); 1,351 (CARDINAL); 3,825 (CARDINAL); NATO (ORG); 7,000 to 15,000 (CARDINAL); the Soviet Union (GPE); 10-year (DATE); Afghanistan (GPE); Russian (NORP); Putin (PERSON); Volodymyr Fesenko (PERSON); Penta Center (ORG); Russia (GPE); Kremlin (ORG); Ukraine (GPE); Fesenko (PERSON); AP (ORG); Tactics (ORG); Putin (PERSON); Ukrainian (NORP); Zelenskyy (PERSON); West (LOC); Karmanau (ORG); Lviv (GPE); Ukraine (GPE); Robert Burns (PERSON); Matthew Lee (PERSON); Washington (GPE); Danica Kirka (PERSON); London (GPE); AP (ORG)"
439459,Jackson (PERSON); Trump (ORG); 2020 (DATE); Democrat (NORP); the Senate Judiciary Committee (ORG); Dick Durbin (PERSON); Clarence Thomas (PERSON); Jan. 6 (DATE); Thomas (PERSON); Ginni Thomas (PERSON); Mark Meadows (PERSON); 2020 (DATE); Durbin (PERSON); Monday (DATE); Thomas (PERSON); Capitol Hill (ORG); House (ORG); Jan. 6 (DATE); Capitol (FAC); ABC News (ORG); The Washington Post (ORG); CBS News (ORG); Mark (PERSON); Thomas (PERSON); Meadows (PERSON); Nov. 10 (DATE); Joe Biden (PERSON); America (GPE); Biden (PERSON); Left (LOC); Heist (NORP); the King of Kings (WORK_OF_ART); DC (GPE); The Supreme Court (ORG); Jan. 6 (DATE); Trump White House (ORG); January (DATE); only one (CARDINAL); Clarence Thomas (PERSON); the Senate Judiciary (ORG); Durbin (PERSON); Ketanji Brown Jackson (PERSON); the Supreme Court (ORG); Durbin (PERSON); Jackson (PERSON); Durbin (PERSON); Jackson (PERSON); Thomas (PERSON); Biden (PERSON); Thomas (PERSON); Monday (DATE); White House (ORG); two (CARDINAL); One (CARDINAL); January 6th (DATE); two (CARDINAL); the Justice Department (ORG); Biden (PERSON); House (ORG); Capitol (ORG); Ginni Thomas (PERSON); Monday (DATE); evening (TIME); Trump (ORG); Peter Navarro (PERSON); Dan Scavino (PERSON); Congress (ORG); Monday (DATE); the Justice Department (ORG); Congress (ORG); more than two dozen (CARDINAL); Thomas (PERSON); November of 2020 (DATE); one (CARDINAL); Jan. 10 (DATE); thousands (CARDINAL); Meadows (PERSON); last year (DATE); Thomas (PERSON); ABC News (ORG); Thomas (PERSON); Kate Shaw (PERSON); ABC News Supreme Court (ORG); Cardozo Law (PERSON); ABC News' (ORG); Katherine Faulders (PERSON); Benjamin Siegel (PERSON); Devin Dwyer (PERSON); Justin Gomez (PERSON); Libby Cathey (PERSON)
455511,Russian (NORP); Saturday (DATE); White House (ORG); Biden (PERSON); Putin (PERSON); Joe Biden (PERSON); Monday (DATE); Russian (NORP); Vladimir Putin (PERSON); Biden (PERSON); Poland (GPE); Saturday (DATE); Monday afternoon (TIME); $6.9 billion (MONEY); Ukraine (GPE); Russian (NORP); first (ORDINAL); Biden (PERSON); Putin (PERSON); Putin (PERSON); half (CARDINAL); Ukraine (GPE); Biden (PERSON); Biden (PERSON); Putin (PERSON); Biden (PERSON); Putin (PERSON); Biden (PERSON); ABC News (ORG); White House (ORG); Mary Bruce (PERSON); Putin (PERSON); Biden (PERSON); Biden (PERSON); Putin (PERSON); four-day (DATE); Biden (PERSON); Russian (NORP); Russian (NORP); Russian (NORP); NATO (ORG); Ukraine (GPE); Putin (PERSON); Biden (PERSON); Biden (PERSON); Biden (PERSON); Sunday evening (TIME); Putin (PERSON); the White House (ORG); Democrats (NORP); Russia (GPE); Putin (PERSON); Putin (PERSON); Russia (GPE); White House (ORG); the White House (ORG); last night (TIME); Putin (PERSON); Ukraine (GPE); State (ORG); Antony Blinken (PERSON); Sunday (DATE); Russia (GPE); Russian (NORP); Putin (PERSON); Biden (PERSON); Russia (GPE); Russians (NORP); Kremlin (ORG); Kremlin (ORG); Dmitry Peskov (PERSON); Biden (PERSON); Putin (PERSON); the weekend (DATE); Poland (GPE); France (GPE); Emmanuel Macron (PERSON); Biden (PERSON); Putin (PERSON); Putin (PERSON); Macron (PERSON); France (GPE); Russia (GPE); Ukraine (GPE); Biden (PERSON); Ukraine (GPE); Americans (NORP); ABC News (ORG); 70% (PERCENT); Americans (NORP); Biden (PERSON); 77% (PERCENT); Russian (NORP); Biden (PERSON); recent weeks (DATE); Ukraine (GPE); the last month (DATE); Russian (NORP); Putin (PERSON); The State Department (ORG); last week (DATE); Russian (NORP); Ukraine (GPE); Putin (PERSON)
625786,"Ukraine (GPE); LONDON (GPE); Ukraine (GPE); Russia (GPE); almost an estimated $63 billion (MONEY); the Kyiv School of Economics (ORG); recent weeks (DATE); Ukraine (GPE); Russian (NORP); Feb. 24 (DATE); The KSE Institute (ORG); the Kyiv School of Economics (ORG); Ukraine (GPE); Ukrainian (NORP); the Ukrainian Ministry of Economy (ORG); Ukrainian (NORP); the KSE Institute (ORG); Russia (GPE); Ukraine (GPE); the KSE Institute (ORG); Ukrainian (NORP); Russia (GPE); March 24 (DATE); at least 4,431 (CARDINAL); 92 (CARDINAL); 378 (CARDINAL); 138 (CARDINAL); 12 (CARDINAL); seven (CARDINAL); Ukraine (GPE); Russian (NORP); Feb. 24 (DATE); an estimated $62,889,000 (MONEY); March 17 (DATE); $3.5 billion (MONEY); the KSE Institute (ORG); Ukraine (GPE); $543 billion to $600 billion (MONEY); the KSE Institute (ORG); the Ukrainian Ministry of Economy (ORG); the KSE Institute (ORG); the Ukrainian Ministry of Infrastructure (ORG); The KSE Institute (ORG); the World Bank’s (ORG); Syria (GPE); Iraq (GPE); Ukrainian (NORP); Dragon Capital (ORG); several thousands (CARDINAL); Ukrainian (NORP); the KSE Institute (ORG)"
824475,"Pentagon (ORG); Congress (ORG); Ukraine (GPE); Russia (GPE); Ukraine (GPE); Ukrainians (NORP); WASHINGTON (GPE); Pentagon (ORG); Congress (ORG); Ukraine (GPE); Russia (GPE); America (GPE); the Defense Department's (ORG); $773 billion (MONEY); fiscal 2023 (DATE); Pentagon (ORG); Monday (DATE); Congress (ORG); $13.5 billion (MONEY); early March (DATE); Ukrainian (NORP); U.S. (GPE); Ukraine (GPE); Stinger (PRODUCT); Javelin (PERSON); the summer (DATE); Pentagon (ORG); Michael McCord (PERSON); Europe (LOC); McCord (PERSON); U.S. (GPE); China (GPE); America (GPE); today (DATE); China (GPE); 1 (CARDINAL); Russia (GPE); its second month (DATE); U.S. (GPE); NATO (ORG); eastern flank (ORG); Russia (GPE); Pentagon (ORG); Russia (GPE); more than $5 billion (MONEY); European (NORP); America (GPE); China (GPE); Russia (GPE); 2023 (CARDINAL); 4.6% (PERCENT); Defense Department (ORG); 20 years (DATE); $479 million (MONEY); about 2,000 (CARDINAL); $1 billion (MONEY); the Red Hill Bulk Fuel Storage Facility (ORG); Hawaii (GPE); Pearl Harbor’s (FAC); $1 billion (MONEY); U.S. (GPE); Nearly 6,000 (CARDINAL); Joint Base Pearl Harbor-Hickam (FAC); 4,000 (CARDINAL); $34.4 billion (MONEY); Obama (GPE); Donald Trump (PERSON); One (CARDINAL); Biden (PERSON); Trump (ORG); Democrats (NORP); F-35 (PRODUCT); 2023 (DATE); the Air Force's (ORG); A-10 (PRODUCT); Congress (ORG); A-10 (PRODUCT); AP National Security Writer (ORG); Robert Burns (PERSON)"
1896851,U_N (ORG); Ukraine (GPE); World War II (EVENT); Warsaw (GPE); UNITED NATIONS (ORG); U.N. (ORG); Tuesday (DATE); Ukraine (GPE); World War II (EVENT); Ukrainian (NORP); Russians (NORP); David Beasley (PERSON); the U.N. World Food Program (ORG); the U.N. Security Council (ORG); 125 million (CARDINAL); Russia (GPE); Ukraine (GPE); Feb. 24 (DATE); Beasley (ORG); Yemen (GPE); 8 million (CARDINAL); 50% (PERCENT); zero (CARDINAL); Ukraine (GPE); millions (CARDINAL); Egypt (GPE); 85% (PERCENT); Ukraine (GPE); Lebanon (GPE); 81% (PERCENT); 2020 (DATE); Beasley (ORG); Ukraine (GPE); Russia (GPE); 30% (PERCENT); 20% (PERCENT); 75%-80% (PERCENT); The World Food Program (ORG); 50% (PERCENT); Ukraine (GPE); monthly (DATE); $71 million (MONEY); $850 million (MONEY); a year (DATE); 4 million (CARDINAL); Beasley (ORG); the World Food Program (ORG); about a million (CARDINAL); Ukraine (GPE); 2.5 million (CARDINAL); the next four weeks (DATE); 4 million (CARDINAL); the end of May (DATE); 6 million (CARDINAL); the end of June (DATE); about $500 million (MONEY); the first three months (DATE); about $300 million (MONEY); Beasley (ORG); Ukraine (GPE); Africa (LOC); Sahel (PERSON); the Middle East (LOC); Europe (LOC); the World Food Program (ORG); U.S. (GPE); State (ORG); Wendy Sherman (PERSON); Vladimir (PERSON); Putin (PERSON); Russia (GPE); at least three (CARDINAL); Black Sea (LOC); one (CARDINAL); Russian (NORP); Ukraine (GPE); approximately 94 (CARDINAL); Mediterranean (LOC); Sherman (PERSON); the Black Sea (LOC); Russian (NORP); Russia (GPE); Ukrainian (NORP); between 20% and 50% (PERCENT); this year (DATE); Lebanon (GPE); Pakistan (GPE); Libya (GPE); Tunisia (GPE); Yemen (GPE); Morocco (GPE); Ukrainian (GPE); Sherman (PERSON); Russia (GPE); U.N. (ORG); Vassily Nebenzia (ORG); Russian (NORP); Russia (GPE); 80 nautical-mile (QUANTITY); Ukrainian (NORP); every day (DATE); Ukraine (GPE); Russia (GPE); Russia (GPE); West (LOC); Russia (GPE); Global South (LOC); Nebenzia (PERSON); Sherman (PERSON); Ukraine (GPE); Putin (PERSON); Russia (GPE); U.S. (GPE); France (GPE); Mexico (GPE); the General Assembly’s (ORG); Ukraine (GPE); Thursday (DATE); 140-5 (CARDINAL); 38 (CARDINAL); French (NORP); Nicolas De Riviere (PERSON); the Security Council (ORG); Ukraine (GPE); Russia (GPE); Russia (GPE); Ukraine (GPE); Russia (GPE); Ukraine (GPE); first (ORDINAL)
428457,"House (ORG); Jan. 6 (DATE); Capitol (ORG); 8-hour (TIME); White House (ORG); Donald Trump (PERSON); Jan. 6 (DATE); 7-hour (TIME); White House (ORG); WASHINGTON (GPE); House (ORG); Jan. 6 (DATE); Capitol (ORG); 8-hour (TIME); White House (ORG); Donald Trump (PERSON); two (CARDINAL); a little after 11 a.m. (TIME); about 7 p.m. (TIME); Jan. 6, 2021 (DATE); White House (ORG); one (CARDINAL); The Associated Press (ORG); White House (ORG); daily (DATE); Trump (PERSON); House (ORG); more than 800 (CARDINAL); the day (DATE); Trump (ORG); thousands (CARDINAL); Mark Meadows (PERSON); Trump (ORG); Trump (ORG); Capitol (ORG); four years (DATE); House (ORG); later this year (DATE); the White House (ORG); hundreds (CARDINAL); Capitol (ORG); Democrat (NORP); Joe Biden’s (PERSON); 2020 (DATE); Trump (ORG); Trump (ORG); White House (ORG); that day (DATE); August (DATE); almost three dozen (CARDINAL); several hundred (CARDINAL); Congress (ORG); Trump (ORG); Republican (NORP); Congress (ORG); the National Archives (ORG); hundreds (CARDINAL); Trump (ORG); the White House (FAC); that day (DATE); Biden (PERSON); White House (ORG); Tuesday (DATE); Trump (ORG); Ivanka Trump (PERSON); Jared Kushner (PERSON); Kushner (PERSON); Trump (ORG); White House (ORG); Thursday (DATE); Ivanka Trump (LOC); the roughly eight hours (TIME); Jan. 6 (DATE); Trump (ORG); Ellipse (PRODUCT); Capitol (FAC); the White House (ORG); Capitol (FAC); More than 700 (CARDINAL); Trump (ORG); that day (DATE); Mike Pence (PERSON); between 11 a.m. (TIME); 11:30 (TIME); GOP (ORG); House (ORG); Senate (ORG); Congress (ORG); House (ORG); Republican (NORP); Kevin McCarthy (PERSON); Republican (NORP); Jaime Herrera Beutler (PERSON); Washington (GPE); McCarthy (PERSON); Trump (ORG); Herrera Beutler (PERSON); Trump (ORG); Ohio (GPE); Jim Jordan (PERSON); Tommy Tuberville (PERSON); Alabama (GPE); Tuberville (PERSON); Senate (ORG); Utah (GPE); Mike Lee (PERSON); Trump (ORG); The White House (ORG); Trump (ORG); Steve Bannon (PERSON); William Bennett (PERSON); Sean Hannity (PERSON); Fox News (ORG); one (CARDINAL); AP (ORG); first (ORDINAL); The Washington Post (ORG); CBS News (ORG); Trump (ORG); Tuesday (DATE); Associated Press (ORG); Zeke Miller (PERSON)"
449428,"Jan. 6 (DATE); Capitol (FAC); 1 year later (DATE); Rick Klein (PERSON); Joe Biden (PERSON); Ginni Thomas (PERSON); Jan. 6 (DATE); the Justice Department (ORG); House (ORG); Jan. 6 (DATE); Thomas (PERSON); Supreme Court (ORG); Clarence Thomas (PERSON); Jared Kushner (PERSON); this week (DATE); Thomas (PERSON); Monday (DATE); John Eastman (PERSON); the Justice Department (ORG); David Carter (PERSON); Trump (PERSON); Jan. 6 (DATE); the Justice Department (ORG); Merrick Garland (PERSON); this week (DATE); Jan. 6 (DATE); Biden (PERSON); Congress (ORG); RUNDOWN (ORG); Averi Harper (PERSON); Biden (PERSON); $5.8 trillion (MONEY); White House (ORG); $1.3 trillion (MONEY); one year (DATE); Biden (PERSON); Democrats (NORP); Biden’s Build Back (ORG); Biden (PERSON); Joe Manchin (PERSON); Ukraine (GPE); White House (ORG); Monday (DATE); Americans (NORP); the next decade (DATE); Cecilia (GPE); the Council of Economic Advisers (ORG); Office of Management and Budget (ORG); Shalanda Young (PERSON); the House Budget Committee (ORG); Tuesday (DATE); Alisa Wiersema (PERSON); Texas (GPE); 34th (ORDINAL); GOP (ORG); Democratic (NORP); Filemon Vela (PERSON); Republicans (NORP); November (DATE); Joe Biden (PERSON); about four (CARDINAL); Democrats (NORP); 17 (CARDINAL); Earlier this year (DATE); Republican (NORP); 34th (ORDINAL); Mayra Flores (PERSON); Flores (PERSON); Democratic (NORP); ABC News' (ORG); Brittany Shepherd (PERSON); Elise Stefanik (PERSON); Flores (PERSON); Monday (DATE); Texas (GPE); 34th (ORDINAL); Joe Biden (PERSON); four (CARDINAL); today (DATE); first (ORDINAL); Texas (GPE); Stefanik (PERSON); THE DAY (DATE); FiveThirtyEight 11 (DATE); 11 (CARDINAL); Muslim (NORP); Christian (NORP); Europe (LOC); Ukraine (GPE); Russia (GPE); Europe (LOC); Europe (LOC); 2015 (DATE); more than a million (CARDINAL); Middle Eastern (LOC); African (NORP); Syrian (NORP); Laura Bronner (PERSON); two (CARDINAL); ABC News' (ORG); Start Here"" Podcast (WORK_OF_ART); Tuesday (DATE); morning (TIME); Russia (GPE); ABC (ORG); Patrick Reevell (PERSON); Kyiv (GPE); ABC (ORG); Katherine Faulders (PERSON); Trump (ORG); Congress (ORG); ABC News (ORG); Marc Lamont Hill (PERSON); Will Smith's (PERSON); ABC News (ORG); The Note (WORK_OF_ART); day (DATE); daily (DATE); ABC News (ORG); day (DATE); tomorrow (DATE)"
457434,"Florida (GPE); 20 (CARDINAL); FDA (ORG); 50 (DATE); Fla. (GPE); Twenty-one (CARDINAL); Republican (NORP); Tuesday (DATE); Florida (GPE); Ron DeSantis (PERSON); Ashley Moody (PERSON); Tampa (GPE); Florida (GPE); the U.S. Centers for Disease Control and Prevention (ORG); only a few weeks (DATE); CDC (ORG); April 18 (DATE); Florida (GPE); COVID-19 (ORG); DeSantis (PRODUCT); Republican (NORP); CDC (ORG); Feb. 1, 2021 (DATE); at least April 18 (DATE); Moody (ORG); Republican (NORP); Tampa (GPE); DeSantis (PRODUCT); Moody mentioned (ORG); Democratic (NORP); Joe Biden (PERSON); Atlanta (GPE); CDC (ORG); CDC (ORG); Florida (GPE); Tuesday (DATE); Alabama (GPE); Alaska (GPE); Arizona (GPE); Arkansas (GPE); Georgia (GPE); Idaho (GPE); Indiana (GPE); Kansas (GPE); Kentucky (GPE); Louisiana (GPE); Mississippi (GPE); Missouri (GPE); Montana (GPE); Nebraska (GPE); Ohio (GPE); Oklahoma (GPE); South Carolina (GPE); Utah (GPE); Virginia (GPE); West Virginia (GPE)"
457650,"Russia (GPE); Pentagon (ORG); Russian (NORP); Russia (GPE); Ukraine (GPE); Donbas (GPE); Ukraine (GPE); Ukrainian (NORP); Turkey (GPE); Russia (GPE); Kyiv (GPE); Chernihiv (PERSON); Russian (NORP); two (CARDINAL); John Kirby (PERSON); Pentagon (ORG); Tuesday (DATE); the same day (DATE); Russians (NORP); Russia (GPE); Kyiv (PERSON); Kirby (PERSON); Ukraine (GPE); Russians (NORP); recent days (DATE); Donbas (GPE); Ukraine (GPE); Ukraine (GPE); Kirby (PERSON); Russian (NORP); Biden (PERSON); Joe Biden (PERSON); Kirby (PERSON); Russian (NORP); Kirby (PERSON); Russian (NORP); Ukraine (GPE); Kyiv (PERSON); Russian (NORP); Kirby (PERSON); one (CARDINAL); Tuesday (DATE); Tod Wolters (PERSON); U.S. (GPE); Europe (LOC); the Senate Armed Services Committee (ORG); Russia (GPE); Europe (LOC); NATO (ORG); American (NORP); Europe (LOC); 60,000 (CARDINAL); 100,000 (CARDINAL); Wolters (PERSON); European (NORP); Tuesday (DATE); Kirby (PERSON); Marine (NORP); NATO (ORG); Norway (GPE); Lithuania (GPE); Eastern Europe (LOC); Marine (NORP); Lithuania (GPE); 10 (CARDINAL); C-130 (ORG); Ukraine (GPE); Russian (NORP); U.S. (GPE); the Ukrainian Armed Forces (ORG); Wolters (PERSON); American (NORP); Javelin (PERSON); Stinger (PRODUCT); Ukrainian (NORP); Russian (NORP); Ukraine (GPE); Ukrainians (NORP); Wolters (PERSON)"
